,address,Eligible Tokens Held,SPAD Holder,Token Held Allocation,BOS Collection,BOS Allocation,Unique STAMP Collections,STAMP Held Allocation,Total Allocation Amt
851,bc1qnhalv7wl7fjnwrmtrdh9jv2umywafrqlx4xtgz,2,false,6000,0,0,0,0,6000
852,bc1qsh5aeym9fe36ssf49eyzrycjeetc6el0phzpts,2,false,6000,0,0,0,0,6000
853,bc1q0gdf7s5880de5lck67favx6uffqxqmqch554za,2,false,6000,0,0,0,0,6000
854,bc1qmgdg5209s3lyykz96zusmr4ml0vus0ajhwkl89,2,false,6000,0,0,0,0,6000
855,bc1qzmgzxhmevcvu3x6pls2qmc7keucds26f6ssmsk,2,false,6000,0,0,0,0,6000
856,bc1q3j4zspd704j8fdt8fcyx7m67hdnvrmpn6439ug,2,false,6000,0,0,0,0,6000
857,bc1q67f07gh2uflqd4cy0qy54dna363wvv5g7uxzan,2,false,6000,0,0,0,0,6000
858,bc1qtcxc3xttmqnjgygr3h4nu2nx32z8ps0z2wh9mt,2,false,6000,0,0,0,0,6000
859,bc1qmwdeqkghagxapparlsh227ea66k66k2ml49jmc,2,false,6000,0,0,0,0,6000
860,bc1qdc0h6vgk6q6afdkr5sv8gh397ay2dg5dpk4q30,2,false,6000,0,0,0,0,6000
861,bc1qa6uvu9qu5ksske2jnqay7juv6q99wh6sejgcy4,2,false,6000,0,0,0,0,6000
862,bc1quv50r7sr4uuzgzzzz59uw4hyn59exk6pe5lxr8,2,false,6000,0,0,0,0,6000
863,bc1q7r5uyhfgcvmgvld4z7we3vg2vamsr5kadhuh74,2,false,6000,0,0,0,0,6000
864,bc1qmnsl5sjw53pjpjeqzkrs88fthhh6rr9ye4t5ys,2,false,6000,0,0,0,0,6000
865,bc1qgcr6edqapkyvhhagjhrpvvf6tlzy28llej572r,2,false,6000,0,0,0,0,6000
866,bc1qzzmpx0s7ms5l5m3t2dym5ccp50jlr6g09mj9pf,2,false,6000,0,0,0,0,6000
867,bc1q89zn8rdzmdz7h07p7hr7nfgmhj0lgl38atgpk2,2,false,6000,0,0,0,0,6000
868,bc1p3jlfqlmpjx35ceh2aa2ns7aa79rdtpm9y8gpfrtr8jayh30dz8mqs96a9f,2,false,6000,0,0,0,0,6000
869,bc1quqrw2yh62vtc4zmllnjwhd07pykzt70p9hw7u3,2,false,6000,0,0,0,0,6000
870,bc1qxhthp5wfex6n50pdv09whtuzg479mcrfgk5fdh,2,false,6000,0,0,0,0,6000
871,bc1qyp4u6f8y5wg44nlh27kth3u23jr52naz5f59p9,2,false,6000,0,0,0,0,6000
872,bc1p88tzd7ssj73nlhhlg9cjuev2eam9ur3xmcanq9e60jlwxv9a0pqqtehv06,2,false,6000,0,0,0,0,6000
873,bc1qhx5gn8kjggfhx055y2ax6hzewy9cg2r7vterrc,2,false,6000,0,0,0,0,6000
874,bc1qudcpk0m7edtjajr8sfgav8e565wlgsmjvjqcsv,2,false,6000,0,0,0,0,6000
875,bc1qqxr0gmp8whnulh5fdwdd3hqemkq96eg8n6j5gf,2,false,6000,0,0,1,5000,11000
876,bc1qn5k6ds97vp4u3jx9xra8kw7vr8v8za4zckravz,2,false,6000,0,0,0,0,6000
877,bc1qsaqecues3q48edf0accf46axuvd9ll4sdqsh4k,2,false,6000,0,0,0,0,6000
878,bc1q6rmpyamfwnsyw2ky3k06mj22lv9qpcr0ap3cks,2,false,6000,0,0,0,0,6000
879,bc1qx39nl9t9uddc5etmgwuw05sj2xhgv05kegnt47,2,false,6000,0,0,0,0,6000
880,bc1qskrssfhwz7f5x2mauwm4ljxgl7megrwlknhpfv,2,false,6000,0,0,0,0,6000
881,bc1qsw8qjzxdxsthyptunxz0wg6redcy4zn05rcz8n,2,false,6000,0,0,0,0,6000
882,bc1qvwqt8vtn2k7vrjqrsct63pkfw9ufqjldmjm439,2,false,6000,0,0,0,0,6000
883,bc1qwgcmlctteenly3fpmgk03j7qfufug9lk3geyz0,2,false,6000,0,0,0,0,6000
884,bc1qmnvkv3aucy332h3780znsszvyyrkegy20mnns2,2,false,6000,0,0,0,0,6000
885,bc1qmcjfw2jtf7ga5vjmxyjszz0766nxmcgjuc44q0,2,false,6000,0,0,0,0,6000
886,bc1q0qsaf65ls7w93q55gd0kl7cs55hvzghvhjxtte,2,false,6000,0,0,0,0,6000
887,bc1qucpc3fvszzpucrhjemx8f7zuxvfhge8geuzqha,2,false,6000,0,0,0,0,6000
888,bc1qhsw4xf30v3qn0ufmghs23yxctuwfv7ekc3zu4p,2,false,6000,0,0,0,0,6000
889,bc1qxqsdf8tp72vgcgttaem7ut0fg69a70pmnaq8tu,2,false,6000,0,0,0,0,6000
890,bc1q78xw4pygdkwq5kwd9eghdxa69qdq0280j5g4wn,2,false,6000,0,0,0,0,6000
891,bc1qzmpzhmvg0wqr3wz3fu3f7adcnh6m84nsmd4ey2,2,false,6000,0,0,0,0,6000
892,bc1p879xf87cu0tcpw3ytlst3t6vmwneyunpxyxetmnsekruwahk0ltsj43p2l,2,false,6000,0,0,0,0,6000
893,bc1quv3k39gz9drp5msjrp0x69xry59py4nsu35ntl,2,false,6000,0,0,0,0,6000
894,bc1qnsjdllhgleulr22k6c8znsnmk4ppgdeattjrff,2,false,6000,0,0,0,0,6000
895,bc1phq0hxtlmy7hj8k8wvhvlfn8g7s3cazup96kcxaew6nsqqup4wl3qwtxva4,2,false,6000,0,0,0,0,6000
896,bc1qnm8v2h2l7q33r5uyf8yq5uku7rgw7q57pcvqm3,2,false,6000,0,0,0,0,6000
897,bc1q77xt58nqzyrmr0cqxpxxtyzq27gensgvnjaghl,2,false,6000,0,0,0,0,6000
898,bc1qqahwzzk2n0p2zdljknhequ2hcdaqzcsq28gqje,2,false,6000,0,0,0,0,6000
899,bc1qmnqk02tn6kq9xyz6n3k26d9htymwlw0g052kdk,2,false,6000,0,0,0,0,6000
900,bc1qsvxuy9s77cp0nl502h3z0clrahat00fe83y0nn,2,false,6000,0,0,0,0,6000
901,bc1qw3pec435l7l2a49x5c2m0whfw08s2apxtx793j,2,false,6000,0,0,0,0,6000
902,bc1qyexa66fepm8d4qtwxdm9udjdkw9pqdn3ptv8ky,2,false,6000,0,0,0,0,6000
903,bc1qp9sdust40m2pxm3g0y9ugk4zjnapeadcvh5mxw,2,false,6000,0,0,0,0,6000
904,bc1qcs66t93r8f6tedp28xjk8z9hjhz95fl9wgmtkf,2,false,6000,0,0,1,5000,11000
905,bc1qj648v3q7plq5vz25s88wnaqpyp62zf4y8lcdgu,2,false,6000,0,0,0,0,6000
906,bc1p50z4a0kf4uaj2nq7pfukeydxnzcd7vu48waeasmw7ztq2muglpfs3hnexz,2,false,6000,0,0,0,0,6000
907,bc1q0gnwg3njw8cugrenk2n4ncs4crvrk7c5glqzrj,2,false,6000,0,0,0,0,6000
908,bc1q8k5lwjr06hax8vdan9z52nsmc956rngrynnzgv,2,false,6000,0,0,0,0,6000
909,bc1p64ct7ggtsfaskz3dk6wlfnpfezgyflhdtq364pyn9xl77v2nndnqs2j3yf,2,false,6000,0,0,0,0,6000
910,3LjhocyrVutBGnxz6euBZSGnZT3UecqkZc,2,false,6000,0,0,0,0,6000
911,bc1qjrq643g7cjamzful0z58u3tg28zyh68xhl5d83,2,false,6000,0,0,0,0,6000
912,bc1qm65wvrprjx0ap7uy0n9xng4nuukg4u8r8p6ue9,2,false,6000,0,0,0,0,6000
913,bc1q8yyqjqmlg2ncmxss659x2rjrjuqazzm80rta0n,2,false,6000,0,0,0,0,6000
914,bc1qt3qtcecyj32s7lwyvvg894sc0dj4pmu8k6hqac,2,false,6000,0,0,0,0,6000
915,bc1qrne5u00f04tz6zm65lze66aufdqdrnjcqef8qd,2,false,6000,0,0,0,0,6000
916,bc1qynqkwucfqmnt0v2hestt7nehqfs3a8wpnapq5e,2,false,6000,0,0,0,0,6000
917,bc1qjmgjwl2dl4zl9at6dg63rp4cnge6j2zjdwsgzj,2,false,6000,0,0,0,0,6000
918,bc1qw94kcfkugnln2azu5j78v6ykmzm9xfkwx834cf,2,false,6000,0,0,0,0,6000
919,bc1qc6ka5j3zsle02hsmc9et4n0cqcs4v2c7w8qeg8,2,false,6000,0,0,0,0,6000
920,bc1qzh5puwsy0y5yw00t2su5a6xhryxu8q4772x35q,2,false,6000,0,0,0,0,6000
921,bc1qnkza4aj99c705gfxpxrmqaht53yfrhka22htew,2,false,6000,0,0,1,5000,11000
922,bc1qj6hfzm5k0umvwdet92guyn8wjs4h4svu728qhz,2,false,6000,0,0,0,0,6000
923,bc1q40xvn54jhn95cjvpjuyjzfc6v9msrw20tqal5m,2,false,6000,0,0,0,0,6000
924,bc1qcgslze3d5mhu87mtdhnlrawwk9g7l8sagkgcxx,2,false,6000,0,0,0,0,6000
925,bc1qjw9r7emcf9zwzzutd9u8tl2me3gvdm6ktn9dn2,2,false,6000,0,0,0,0,6000
926,bc1pfn7vd752mfdjxeqmpvtzktyh5u2rtpsswd93fq8ze3cqjclxll0s72wkkw,2,false,6000,0,0,0,0,6000
927,bc1pwhrw0gq4j3dpx8wfvzspzu5h5ntq3uuwe9rden87w3mtdfdnr96qpkwypj,2,false,6000,0,0,0,0,6000
928,bc1qy5nfdp0ruw0f5thaujvsahwnx44tpr8rjvayc7,2,false,6000,0,0,0,0,6000
929,bc1q8h00dapw6dl4a5ru4e3mgav06ca58us9q0vdr2,2,false,6000,0,0,0,0,6000
930,bc1qp6wgerkjeudytkq2j62kj7hpefmaflkqyayeme,2,false,6000,0,0,0,0,6000
931,bc1q290qtpmr4d0xkkzhg8x2y6uph344gxdtfrd5uc,2,false,6000,0,0,0,0,6000
932,bc1qq807v8alg8m84thjfue7x70f6nshnm3lstnqpj,2,false,6000,0,0,0,0,6000
933,bc1qfwgdde85ggse6t5samaxmxam68sj0qccspvqkm,2,false,6000,0,0,0,0,6000
934,bc1pxycu2pfn7ky8p8xhwqyg69y40043qlzytagtj2gfsm0q07rphrkqrc4p56,2,false,6000,0,0,0,0,6000
935,bc1p0xlgg3gjzshye0sn503awnlryeu042n0qlw5rv5v7kv7ypcxhyesqsxrds,2,false,6000,0,0,0,0,6000
936,bc1qzjactme9llg58qm42r0d2xwvfutqr62hs0495d,2,false,6000,0,0,0,0,6000
937,bc1qj8y65xqfxaeddgrg4jedjfezgn9z5yc3srdtp9,2,false,6000,0,0,0,0,6000
938,bc1qdejs76eygn8rmrsan834gt878p09cy6uj340aj,2,false,6000,0,0,0,0,6000
939,bc1qkjgkawum902jzty5wxt5gtp2rg3gws2j709uun,2,false,6000,0,0,0,0,6000
940,bc1qenre38h38s3r62zdlsarl7fgk82tcad7j2qm8p,2,false,6000,0,0,0,0,6000
941,bc1q2dp9s0xdpxhughhn70922afvr6w7z97cw7lvzw,2,false,6000,0,0,1,5000,11000
942,bc1q5mv3fz6un5jq4ldxcuglx27593ars98u2vxx5e,2,false,6000,0,0,0,0,6000
943,bc1qa3x2gxpyvdrza6lyn3l629e59lstzvm47lvygu,2,false,6000,0,0,1,5000,11000
944,bc1qh6dw02hj3rn892c6z6at6xfqc9awjumh6gr32f,2,false,6000,0,0,0,0,6000
945,bc1qkhz4veujtk2hzf0mrjyu0emje2q3kjlky5cmh7,2,false,6000,0,0,0,0,6000
946,bc1q2fjukpqk5h6d9y365fgy2aqzaz63drfsvvc8up,2,false,6000,0,0,0,0,6000
947,bc1qevedehwhfv7cmjm5m70wl673v7uwkmuauvz60h,2,false,6000,0,0,0,0,6000
948,bc1qhwtr8vpvdqswn3707y3h0gjt0632j2n9rtmv85,2,false,6000,0,0,0,0,6000
949,bc1q8xxy8en6yslszhw4zq30pwdfhy3xdlt3flupe0,2,false,6000,1,5000,1,5000,11000
950,bc1qawg0vvc8q7095z50wt9n97a3vzwalews7t5cgp,2,false,6000,0,0,0,0,6000
951,3FCqVhF9yC2XxLzPofyPp8ePfQCupebe5X,2,false,6000,0,0,0,0,6000
952,bc1q9dmnp2m6yvvly8aujafpstf9z9fdkp383nq7an,2,false,6000,0,0,0,0,6000
953,bc1qfjez6877x4u5lp28vydyhcpd4da29njjh7nx9g,2,false,6000,0,0,0,0,6000
954,bc1q0d78p7ctuxdgvgz80urm2rpmmlm8jzudt0crs8,2,false,6000,0,0,0,0,6000
955,bc1qrlw2jmukylk34f6cejzxjac2skqme6000tpszl,2,false,6000,0,0,0,0,6000
956,bc1p53030ctyr0yfmm8pluvg6pprrmtz9yg3uq5d3fxj0ue4kvcj7ntqe56n5u,2,false,6000,0,0,0,0,6000
957,bc1qhvhlxjdaseuydd2une0u68z05vfr2tsuxvd987,2,false,6000,0,0,0,0,6000
958,bc1q543k3auds0ymy48t9n93l5r6zxs6qj9hh6afsy,2,false,6000,0,0,0,0,6000
959,bc1qw2ha0h7sffxm8vr2nnx6ttkm7peqqd40evjh3z,2,false,6000,0,0,0,0,6000
960,1K2vUtWYZ1Fsjpm2KFrrQu1xiCJn9bHoqA,2,false,6000,0,0,0,0,6000
961,bc1qdqdeq3khncya7vystxkpw29l5zw898x73nkym8,2,false,6000,0,0,0,0,6000
962,bc1qjme6gzwx9ku28gy23pdg8t08mj37rrn7sygnav,2,false,6000,0,0,0,0,6000
963,bc1qyr0dfwg4deepan5ke60mwjzhqrtwrfkp3nhkg4,2,false,6000,0,0,0,0,6000
964,bc1qhnx59xcgn0ypnhvc3qf0scrgjmve4l3sewugwa,2,false,6000,0,0,0,0,6000
965,bc1qj2uxlzmkt4uhmptzfs4r2wanrzv0k3lnhpj95c,2,false,6000,0,0,0,0,6000
966,bc1qmpvnwdj7hvz27mpua4gurtccma65z5c5zwswrf,2,false,6000,0,0,0,0,6000
967,bc1qvycdgeedqzth054n0m4w3l8zjecjwy0sau68g9,2,false,6000,0,0,0,0,6000
968,bc1qw07zf5j0aslws0tsgt7qyhwd75lasujxhwh8rg,2,false,6000,0,0,0,0,6000
969,bc1qzew6puu9zvnf2gc3kx2slsfhn3pkxyj4elxkk5,2,false,6000,0,0,0,0,6000
970,bc1qgg7dvnclyvlckd456hd66a3m9ulnxckj6f8ly7,2,false,6000,0,0,0,0,6000
971,1Ar5UAbHUkKnnDmZYTkT9Tz1Gbjw9CxjFT,2,false,6000,0,0,0,0,6000
972,bc1q5gr4wl2ek35qqjjffwk97a3ecm0ulfujhpc4xq,2,false,6000,0,0,0,0,6000
973,bc1qdk3etv6trxcznxa4skvqlaesy4j2fha5d85maw,2,false,6000,0,0,0,0,6000
974,bc1q330jwh3l3tyvfwxmm6t2m0v5zc94nv2m4n2fmn,2,false,6000,0,0,0,0,6000
975,bc1qh56nvx0p25nses68arrhs052f3xlmvxxlsu27t,2,false,6000,0,0,0,0,6000
976,bc1qdnur28nxmpfxpx89e6rnpm9a26mtgxkctd74g5,2,false,6000,0,0,0,0,6000
977,bc1qejmkjv23gymu7v7eqz8nvj03ef22u9nwpgdrpx,2,false,6000,0,0,1,5000,11000
978,bc1qmrfnn2wng5awyxnyrmtz23t26ze5kxs7wvxucp,2,false,6000,0,0,0,0,6000
979,bc1q3s6ppaqv2fhyp3j2nktan4pclnn3scx90w3uqr,2,false,6000,0,0,0,0,6000
980,bc1qdrh6gvpng7f0pp6cg6quv2e5dd4rnc2ppy20vp,2,false,6000,0,0,0,0,6000
981,bc1qp3n4a0gq9awc4m0txm53sdnc594netzevqxlx2,2,false,6000,0,0,0,0,6000
982,bc1pqp8za7ahydf6e3sjqwssg3ku96khcc9neqdxchp92k6gephuz2wqw5mlen,2,false,6000,0,0,0,0,6000
983,bc1qhnmaxpzlap9qpwh8cuqr8x9mnqenx6qmr7gvww,2,false,6000,0,0,0,0,6000
984,bc1qw6hsr5g6fvt7r6r5883yum96ps7f7jygnlu3u8,2,false,6000,0,0,0,0,6000
985,bc1p46qr8c9rnx0e2wtdjq48eysvj0lrgawuy8u7fekese9p4adcsjfq50v2kj,2,false,6000,0,0,0,0,6000
986,1HBS74gTuB8Y6oa6wHy9yhA6sa3FWmkSSk,2,false,6000,0,0,0,0,6000
987,bc1q63d66dt54kppmwz29mvryrhjr9wdr2e7s550vl,2,false,6000,0,0,0,0,6000
988,bc1qayvhqawgm396wj0ses5rst8aqg9dyc765lzc40,2,false,6000,0,0,0,0,6000
989,bc1qy5p474696sfeqy5wyqz4tev83u9t5p98ckmnd2,2,false,6000,0,0,1,5000,11000
990,bc1p8j7dl8c5z5rfptrwvkavrfzyfzaycar6kpnltfzk7pg8spx0sapsrjlxe3,2,false,6000,0,0,0,0,6000
991,bc1q2fadk88wywp6pphetg8acswvj3yu7jwamnlhau,2,false,6000,0,0,0,0,6000
992,bc1qyelpua7hpn9snznjvhez28um3usl62y92zuzsc,2,false,6000,0,0,0,0,6000
993,bc1qlpufu2cq8tkeq84psezadnhvcxadgmyykjg3j3,2,false,6000,0,0,0,0,6000
994,bc1q0a75jemj20kcn7047m4ja5g6kazcshgdy9qzys,2,false,6000,0,0,0,0,6000
995,bc1q3em42rw5mnqvctvmk8p304adcq0992yvag37ws,2,false,6000,0,0,1,5000,11000
996,bc1qk9lahgavjmt3nu00tughyxt462altnpchufzve,2,false,6000,0,0,0,0,6000
997,bc1qheeyc9w4k30eld3apzs3d2kt63p0exks67a0my,2,false,6000,0,0,0,0,6000
998,bc1qqwsnmtx5e2nyvgqsuhp0zuwle26qr5jzgyy2r9,2,false,6000,0,0,1,5000,11000
999,bc1qrm3jvmdz4q90c5ephmpvfsu54vuefvehkmh0vu,2,false,6000,0,0,0,0,6000
1000,bc1qsa3m7wf6tyvz7wtlt94evhrzr0m9yvuh2yln0r,2,false,6000,0,0,0,0,6000
1001,bc1pkj4jxpnl2zv864tj9vg3nvqmfnatkh5mxmseu65rduj0uxtl5tts2vs6av,2,false,6000,0,0,0,0,6000
1002,bc1qpna3tvf2ypvjhfqyq7ptrkvq96xwwk3t9za3xf,2,false,6000,0,0,0,0,6000
1003,bc1qejtc36ygxkc25tj7yw57x2spc7yutrfpq0rhjh,2,false,6000,0,0,0,0,6000
1004,bc1q34djfnff9s7qmvmtyrg7e5j2czpeewvwn8cxr4,2,false,6000,0,0,0,0,6000
1005,1DfKTTHopC267widFHmVx5rPWQzWq4kqgZ,2,false,6000,0,0,0,0,6000
1006,bc1q9nys08q7y6pgg9k8qr86zpmyejlcjvqgt0p3ms,2,false,6000,0,0,0,0,6000
1007,bc1qjfa5xz69twu433ctudgqrgj0adtn3fz9lufv8a,2,false,6000,0,0,0,0,6000
1008,bc1qhp7nasgl4v0vk39app45dvvledygu0lcvkaa9n,2,false,6000,0,0,1,5000,11000
1009,bc1q0zt34a0n39rgv54arqhym3cwvjp0qx25h5zzrf,2,false,6000,0,0,0,0,6000
1010,bc1qvsdqlaap3fp2z97h4g0c9csrgtgqgc69h854d4,2,false,6000,0,0,0,0,6000
1011,bc1qv0vp7e5zfnszsasq5xlwwvukfw2wa9exa2euxp,2,false,6000,0,0,0,0,6000
1012,bc1q6xrv32mxgdpmd53t9d9pf7c9ynfku352296xe4,2,false,6000,0,0,0,0,6000
1013,bc1q2pmclq2ntglsn6n6zazzjn8fcwtduj6sgpy0wt,2,false,6000,0,0,0,0,6000
1014,bc1qjv2drxqhz945vj2zpf3zfjrj4qj4p8gh0a6er3,2,false,6000,0,0,0,0,6000
1015,bc1ql4kyreg3sq2g8tfrur5duh3rtevecnr4274rs0,2,false,6000,0,0,0,0,6000
1016,bc1qnnkchxpju59cdvmarhv07cdlqvxrc4qcjzwdpd,2,false,6000,0,0,0,0,6000
1017,bc1qpc9x5h0mjj7275qaat9nmle5678myaycygzw6t,2,false,6000,0,0,0,0,6000
1018,bc1pfpagdyqe5d9vzjr8awrj048s8kfpx8y2zpxq2729msaewgn94h6sagxqnr,2,false,6000,0,0,0,0,6000
1019,bc1qhxpksalfzntep5swlmcrjvpep6ckh2hs38thmr,2,false,6000,0,0,0,0,6000
1020,1U5AsxJG85E3EobDXpchEGmuWhYf19i8c,2,false,6000,0,0,0,0,6000
1021,bc1qnh4a9vnqxy0nmxwpqt2q6y09et7c5duecx4n5z,2,false,6000,0,0,0,0,6000
1022,bc1qkwqdmkmsuryhgaphg5xvfzhkgy532mqc5598ak,2,false,6000,0,0,0,0,6000
1023,bc1qcqyvugw6hpz9kkxdk8rcdspw04z35unc87umya,2,false,6000,0,0,0,0,6000
1024,bc1qrlqc6j0d4t52cp9u4mzx54ju3petdppp4kpxg6,2,false,6000,0,0,0,0,6000
1025,bc1pwsmjk58kzzk602j0lhynqgy9r0sazx9rpwrsaukf53mg6pfgm7kqr9rfv6,2,false,6000,0,0,0,0,6000
1026,bc1qsjk085trm6asgt7xhhsnj5gu0a5728td3z9agx,2,false,6000,0,0,0,0,6000
1027,bc1qqp7m3l23gc0dmacrrsm4catkcyqcq5h7szer4d,2,false,6000,0,0,0,0,6000
1028,bc1qwsmarvaqng05e0s3nrsxhcq75hwwkmul9rzxrq,2,false,6000,0,0,1,5000,11000
1029,bc1q3fdf9s8cdkmty2kstcz4xpg79wfkaxsahwpznn,2,false,6000,0,0,0,0,6000
1030,bc1qnws0xgt0mg2kh9rw8mmrc060l324ftkh64slt4,2,false,6000,0,0,0,0,6000
1031,bc1qea7fpcsh6qty69svrgwt8xwnm0r3yuw0yrtjmv,2,false,6000,0,0,0,0,6000
1032,bc1qpc3njx5pawpy7t8n2sxr35m9psxxzrt7ecqhpk,2,false,6000,0,0,0,0,6000
1033,bc1qy86qvt7qsawcm8vzkyl45gyzhjmq7p34kzu5u0,2,false,6000,0,0,0,0,6000
1034,bc1q02l0nav9mpmfhr88wj3du5dp7c8slchfqm8ny4,2,false,6000,0,0,0,0,6000
1035,bc1q96d4c3g0askuxxdda02ledk2qsul48mfxl6l2q,2,false,6000,0,0,0,0,6000
1036,bc1q4klukwsevkg4cqqa096uk4cn5fz0a7kenmcjxv,2,false,6000,0,0,0,0,6000
1037,bc1q68k2d4cmdgk4jk6e43hkspyt2esssc28ymnzhf,2,false,6000,0,0,0,0,6000
1038,bc1qkmgcfpgpxr5c32m3dsnkraf5vutyglpmnjxfhp,2,false,6000,0,0,0,0,6000
1039,bc1qs2xd4rvhekvzdzz75cnljhdsefv2mf4xe4tul4,2,false,6000,0,0,0,0,6000
1040,bc1qdctkquf0kqdu22rjh7j7xu08ysl7768e76vyhv,2,false,6000,0,0,0,0,6000
1041,bc1qw22ma43guqumnpjc8az45axf7vjkja7cjjq4r2,2,false,6000,0,0,0,0,6000
1042,bc1qzueswtukxsw2996nptea8qqx275e47wusu048y,2,false,6000,0,0,0,0,6000
1043,bc1qpcqh4v44snmg26n87hf072c2dp9s08p9exd0tl,2,false,6000,0,0,0,0,6000
1044,bc1p9gg6mqlgm05zykaqty07q8ajzr0qzua92cknavd38jzx38nldqxqmzh66e,2,false,6000,0,0,0,0,6000
1045,bc1q67495usy3nlj3kvxercqyz7hje9nvjxw32pl8u,2,false,6000,0,0,0,0,6000
1046,bc1q8q4m2n2t4sttvc4ysxsrus3tsk4nzmtktl5pun,2,false,6000,0,0,0,0,6000
1047,bc1q674cmq8l96xlk3har8aavk4nyffmzp622nrfc6,2,false,6000,0,0,0,0,6000
1048,bc1qyq3645ar5ftgvwmvyucv4perg9fth854zaxltw,2,false,6000,0,0,0,0,6000
1049,bc1qlnqhwrq56rm8vg7javx3fwnd3ljmsdgv832j5m,2,false,6000,0,0,0,0,6000
1050,bc1q8fxu3xr3zgeftdzec9pjd2fuqqygvgmhsrgpge,2,false,6000,0,0,0,0,6000
1051,bc1q8muw7drna3ewmu2kgpvc3wvtr3w75a2rzndgfw,2,false,6000,0,0,0,0,6000
1052,bc1qgtjch3s89pfkc0quc9m0f5d9yf3k7hmkvvlwr2,2,false,6000,0,0,0,0,6000
1053,bc1qzqjd6ewytl3tg4v4w9crlyjzkcyn0g6u76fm8s,2,false,6000,0,0,0,0,6000
1054,19gF3ojmuG2ZsP1xKhia3FdccUE48dmDPp,2,false,6000,0,0,0,0,6000
1055,bc1psezfevkel4q6sp8zwlln99hsj7rnzt33gx07r8c9gk0guyt5e59slqzjva,2,false,6000,0,0,0,0,6000
1056,bc1qlxa2nfrmpsxjqnk3gv4tmjlmy408n5u9308rjs,2,false,6000,0,0,0,0,6000
1057,bc1qvmwsq7m6jqz5f4sp38jwwfe7svkchfanxqzyl2,2,false,6000,0,0,0,0,6000
1058,bc1pm6kfrxscd3sn8yf696cp4de2av6sr8q2agpphcvghgpwhuq0tjas69j4wu,2,false,6000,0,0,0,0,6000
1059,bc1q2z5ufkpsn0khhp6lgwnvkqcslqk5ushh3xdzz3,2,false,6000,0,0,0,0,6000
1060,bc1qx0htnvsptteug0mmrpmn9ayzr76dpr08wtszpy,2,false,6000,0,0,0,0,6000
1061,bc1qv5d0g894jmemfwluyzjcywg6tes8m0mneewxl5,2,false,6000,0,0,0,0,6000
1062,bc1q5d7yj86sw7n0kjtf9km5wkeamky3jtr0g52en2,2,false,6000,0,0,0,0,6000
1063,bc1qzffjw8y3cc958480a20h2vsye76jc9kt47xd54,2,false,6000,0,0,0,0,6000
1064,bc1qe7893cdzp2hjq3u97gmjzpsn3nrfylujz68jqq,2,false,6000,0,0,1,5000,11000
1065,bc1q6xc0gt7r2lcn2yh2n0nezpgf75qtjpte3he7jg,2,false,6000,0,0,0,0,6000
1066,bc1qe5j7d7efwxu29wsmrcmx935x34wte23xhk326a,2,false,6000,0,0,0,0,6000
1067,bc1pl7syawu2w3tdy34r454rrc7dmrhcnl23psknqqamsxprjm4nq0yq69h0ee,2,false,6000,0,0,0,0,6000
1068,bc1q08f797034z02c9hra45dpa49x32fhn8sdl0rdu,2,false,6000,0,0,0,0,6000
1069,bc1q3fn8tjphgd9cfgmgq9qaxgv6z8w6fnvkderrsx,2,false,6000,0,0,0,0,6000
1070,bc1qakjh8nkvn2yfy3g4xk2yj9hvrxcgfftcw7w4ky,2,false,6000,0,0,0,0,6000
1071,bc1qae47s8ju360p583svhksa7h0zrdlljhtrmqu8u,2,false,6000,0,0,0,0,6000
1072,bc1qnkkawu7etwy055xvnq35gp8jrjyxakldc4fpq0,2,false,6000,0,0,0,0,6000
1073,bc1q8dus056zsl4fylu57tyl20pwd948gvj2ecznsq,2,false,6000,1,5000,3,15000,21000
1074,bc1qnea6pmtp4rxmdm2ws7z8v5lrkcvrjeg7spzmvr,2,false,6000,0,0,0,0,6000
1075,bc1qp92s6w5qzkwt286447f80ze5305pwn9xtphepl,2,false,6000,0,0,0,0,6000
1076,bc1qfu376y2w8ks8act2a8kx0ex0f4gpkt7r9n822q,2,false,6000,0,0,0,0,6000
1077,bc1qxjh7aljgzy7ccysyaswucp70l42wkppvh9ywdt,2,false,6000,0,0,0,0,6000
1078,bc1qq0vcf3ghm4v6ezjy75xq2e6psfyhg28dgksxhe,2,false,6000,0,0,0,0,6000
1079,bc1qqxhjsevrm0ntfec7x7vu0cs9nc5zfp2sq5sqpj,2,false,6000,0,0,0,0,6000
1080,bc1q53vq94y357jt60lx549l7qjdq0q2svad0rkswl,2,false,6000,0,0,0,0,6000
1081,bc1q369u5c3e5fqr6z8ucjgenk3ggfr7wx8gh89e7y,2,false,6000,0,0,0,0,6000
1082,bc1q0fwzh0x845jzcdxsacm4n4ms92gm64u3w5l2wn,2,false,6000,0,0,0,0,6000
1083,bc1qxayz03mcs7rj29k4ftxx3jwwzs6q42aad5hugk,2,false,6000,0,0,0,0,6000
1084,bc1qwpjxxjx0y3xar8ju250mdew02welxwhegcmxsq,2,false,6000,0,0,0,0,6000
1085,bc1q65jx4u4x4l659wnml5e7elts2kkus5n9sgqmt4,2,false,6000,0,0,0,0,6000
1086,bc1qzpezyy0zcvycjhhas49j5wqreapuzhdjrfkjjy,2,false,6000,0,0,0,0,6000
1087,bc1q2qt65l5mez3epf40emamm36etlnf9scr4alegn,2,false,6000,0,0,0,0,6000
